src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,62133,21,6,Benign,0.2929 seconds,0.9077777777777779
192.168.100.51,192.168.100.50,62133,21,6,Benign,0.4867 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62131,21,6,Benign,0.3395 seconds,0.9077777777777779
192.168.100.51,192.168.100.50,62131,21,6,Benign,0.2431 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62136,21,6,Benign,0.4543 seconds,0.9111111111111112
192.168.100.51,192.168.100.50,62136,21,6,Benign,0.2466 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62137,21,6,Benign,0.2161 seconds,0.9144444444444446
192.168.100.51,192.168.100.50,62137,21,6,Benign,0.2016 seconds,0.9734685416254043
192.168.100.51,192.168.100.50,62140,21,6,Benign,0.2749 seconds,0.9893333333333334
192.168.100.51,192.168.100.50,62140,21,6,Benign,0.5271 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62139,21,6,Benign,0.7777 seconds,0.9893333333333334
192.168.100.51,192.168.100.50,62139,21,6,Benign,0.5542 seconds,0.9774489337822672
192.168.100.51,192.168.100.50,62138,21,6,Benign,0.3619 seconds,0.967777777777778
192.168.100.51,192.168.100.50,62138,21,6,Benign,0.3552 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62138,21,6,Benign,0.3565 seconds,0.9801352082920709
192.168.100.51,192.168.100.50,62141,21,6,Benign,0.2530 seconds,0.9255555555555556
192.168.100.51,192.168.100.50,62141,21,6,Benign,0.3434 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62141,21,6,Benign,0.3697 seconds,0.9727822671156005
192.168.100.51,192.168.100.50,62142,21,6,Benign,0.2978 seconds,0.908888888888889
192.168.100.51,192.168.100.50,62142,21,6,Benign,0.3493 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62143,21,6,Benign,0.2682 seconds,0.9111111111111112
192.168.100.51,192.168.100.50,62143,21,6,Benign,0.2626 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62146,21,6,Benign,0.3720 seconds,0.8933333333333333
192.168.100.51,192.168.100.50,62146,21,6,Benign,0.5889 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62148,21,6,Benign,0.3063 seconds,0.9083333333333333
192.168.100.51,192.168.100.50,62148,21,6,Benign,0.3804 seconds,0.970135208292071
192.168.100.51,192.168.100.50,62076,21,6,Benign,0.3153 seconds,0.9277777777777779
192.168.100.50,13.69.239.78,51834,443,6,Benign,0.2383 seconds,0.9866666666666667
