src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,56807,80,6,Benign,0.0058 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56806,80,6,Benign,0.0145 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56808,80,6,Benign,0.0121 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56809,80,6,Benign,0.0065 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56811,80,6,Benign,0.0049 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56812,80,6,Benign,0.0040 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56813,80,6,Benign,0.0039 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56814,80,6,Benign,0.0053 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56815,80,6,Benign,0.0039 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56816,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56817,80,6,Benign,0.0047 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56819,80,6,Benign,0.0040 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56818,80,6,Benign,0.0076 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56810,80,6,Benign,0.0045 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,56820,80,6,Benign,0.0045 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56824,80,6,Benign,0.0044 seconds,0.9999532103538513
192.168.100.50,192.168.100.51,80,56824,6,Benign,0.0037 seconds,0.9998827576637268
192.168.100.51,192.168.100.50,56825,80,6,Benign,0.0042 seconds,0.9998186230659485
192.168.100.51,192.168.100.50,56827,80,6,Benign,0.0056 seconds,0.9996263980865479
192.168.100.51,192.168.100.50,56828,80,6,Benign,0.0045 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56829,80,6,Benign,0.0061 seconds,0.9997562170028687
192.168.100.51,192.168.100.50,56830,80,6,Benign,0.0097 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,56831,80,6,Benign,0.0101 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56832,80,6,Benign,0.0074 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56833,80,6,Benign,0.0069 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56834,80,6,Benign,0.0055 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56836,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56837,80,6,Benign,0.0038 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56838,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56839,80,6,Benign,0.0038 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56840,80,6,Benign,0.0058 seconds,0.999933660030365
192.168.100.51,192.168.100.50,56841,80,6,Benign,0.0043 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56842,80,6,Benign,0.0116 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56843,80,6,Benign,0.0088 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,56844,80,6,Benign,0.0052 seconds,0.9998747110366821
192.168.100.51,192.168.100.50,56845,80,6,Benign,0.0051 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56846,80,6,Benign,0.0063 seconds,0.9999220371246338
192.168.100.51,192.168.100.50,56835,80,6,Benign,0.0038 seconds,0.9999372363090515
192.168.100.51,192.168.100.50,56847,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56848,80,6,Benign,0.0045 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56850,80,6,Benign,0.0042 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56849,80,6,Benign,0.0038 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,56851,80,6,Benign,0.0038 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56852,80,6,Benign,0.0038 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56854,80,6,Benign,0.0038 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56853,80,6,Benign,0.0053 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56856,80,6,Benign,0.0036 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56857,80,6,Benign,0.0038 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,56858,80,6,Benign,0.0066 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56859,80,6,Benign,0.0054 seconds,0.9997881054878235
192.168.100.51,192.168.100.50,56860,80,6,Benign,0.0062 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56862,80,6,Benign,0.0068 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56861,80,6,Benign,0.0043 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56863,80,6,Benign,0.0039 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56864,80,6,Benign,0.0044 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56865,80,6,Benign,0.0041 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56866,80,6,Benign,0.0041 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56867,80,6,Benign,0.0038 seconds,0.999933660030365
192.168.100.51,192.168.100.50,56868,80,6,Benign,0.0041 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56869,80,6,Benign,0.0046 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56870,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56871,80,6,Benign,0.0039 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56873,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56872,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56874,80,6,Benign,0.0037 seconds,0.9999357461929321
192.168.100.51,192.168.100.50,56875,80,6,Benign,0.0049 seconds,0.999933660030365
192.168.100.51,192.168.100.50,56876,80,6,Benign,0.0036 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56877,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56878,80,6,Benign,0.0036 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56880,80,6,Benign,0.0100 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56879,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56881,80,6,Benign,0.0046 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56883,80,6,Benign,0.0046 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56882,80,6,Benign,0.0053 seconds,0.9998909831047058
192.168.100.51,192.168.100.50,56885,80,6,Benign,0.0054 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56887,80,6,Benign,0.0048 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56888,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56889,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56890,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56886,80,6,Benign,0.0037 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,56891,80,6,Benign,0.0037 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56892,80,6,Benign,0.0037 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56893,80,6,Benign,0.0037 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56894,80,6,Benign,0.0037 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56895,80,6,Benign,0.0042 seconds,0.99986332654953
192.168.100.51,192.168.100.50,56896,80,6,Benign,0.0037 seconds,0.9996710419654846
192.168.100.51,192.168.100.50,56897,80,6,Benign,0.0037 seconds,0.999703049659729
192.168.100.51,192.168.100.50,56898,80,6,Benign,0.0038 seconds,0.999815821647644
192.168.100.51,192.168.100.50,56884,80,6,Benign,0.0038 seconds,0.9998205900192261
192.168.100.51,192.168.100.50,56900,80,6,Benign,0.0037 seconds,0.999867856502533
192.168.100.51,192.168.100.50,56899,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.50,192.168.100.51,80,56900,6,Benign,0.0036 seconds,0.9999040961265564
192.168.100.51,192.168.100.50,56901,80,6,Benign,0.0036 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56902,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56903,80,6,Benign,0.0037 seconds,0.9998866319656372
192.168.100.51,192.168.100.50,56904,80,6,Benign,0.0054 seconds,0.999906599521637
192.168.100.51,192.168.100.50,56906,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56905,80,6,Benign,0.0049 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56908,80,6,Benign,0.0038 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56907,80,6,Benign,0.0045 seconds,0.9999107718467712
192.168.100.51,192.168.100.50,56909,80,6,Benign,0.0037 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56910,80,6,Benign,0.0038 seconds,0.9999366402626038
192.168.100.51,192.168.100.50,56911,80,6,Benign,0.0037 seconds,0.999923050403595
192.168.100.51,192.168.100.50,56912,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56913,80,6,Benign,0.0039 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56915,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56914,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56916,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56917,80,6,Benign,0.0037 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56918,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56919,80,6,Benign,0.0036 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56920,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56922,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56921,80,6,Benign,0.0036 seconds,0.9999087452888489
192.168.100.51,192.168.100.50,56923,80,6,Benign,0.0036 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56924,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56925,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56926,80,6,Benign,0.0037 seconds,0.9998866319656372
192.168.100.51,192.168.100.50,56928,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56930,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56931,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56932,80,6,Benign,0.0038 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56933,80,6,Benign,0.0042 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56929,80,6,Benign,0.0036 seconds,0.999923050403595
192.168.100.51,192.168.100.50,56934,80,6,Benign,0.0036 seconds,0.999923050403595
192.168.100.51,192.168.100.50,56935,80,6,Benign,0.0036 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56936,80,6,Benign,0.0047 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56937,80,6,Benign,0.0037 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56938,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56939,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56941,80,6,Benign,0.0038 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56940,80,6,Benign,0.0042 seconds,0.9999107718467712
192.168.100.51,192.168.100.50,56943,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56942,80,6,Benign,0.0049 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56944,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56945,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56927,80,6,Benign,0.0037 seconds,0.9998458623886108
192.168.100.51,192.168.100.50,56946,80,6,Benign,0.0037 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56947,80,6,Benign,0.0037 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56949,80,6,Benign,0.0036 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56950,80,6,Benign,0.0044 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56951,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56952,80,6,Benign,0.0063 seconds,0.9999182224273682
192.168.100.51,192.168.100.50,56948,80,6,Benign,0.0044 seconds,0.9999294877052307
192.168.100.51,192.168.100.50,56954,80,6,Benign,0.0038 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56953,80,6,Benign,0.0036 seconds,0.9994866847991943
192.168.100.51,192.168.100.50,56956,80,6,Benign,0.0071 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56958,80,6,Benign,0.0057 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56959,80,6,Benign,0.0039 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56960,80,6,Benign,0.0044 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56961,80,6,Benign,0.0038 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56962,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56963,80,6,Benign,0.0051 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56964,80,6,Benign,0.0037 seconds,0.9999182224273682
192.168.100.51,192.168.100.50,56955,80,6,Benign,0.0037 seconds,0.999923050403595
192.168.100.51,192.168.100.50,56957,80,6,Benign,0.0036 seconds,0.999923050403595
192.168.100.51,192.168.100.50,56965,80,6,Benign,0.0038 seconds,0.9999107718467712
192.168.100.50,192.168.100.51,80,56964,6,Benign,0.0038 seconds,0.9999301433563232
192.168.100.51,192.168.100.50,56966,80,6,Benign,0.0047 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56967,80,6,Benign,0.0036 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56969,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56968,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56970,80,6,Benign,0.0055 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56971,80,6,Benign,0.0069 seconds,0.9998797178268433
192.168.100.51,192.168.100.50,56972,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56973,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56974,80,6,Benign,0.0038 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56975,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56976,80,6,Benign,0.0043 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56977,80,6,Benign,0.0052 seconds,0.9998161792755127
192.168.100.51,192.168.100.50,56978,80,6,Benign,0.0038 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56979,80,6,Benign,0.0037 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56981,80,6,Benign,0.0038 seconds,0.9998616576194763
192.168.100.51,192.168.100.50,56980,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56982,80,6,Benign,0.0050 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,56983,80,6,Benign,0.0044 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56984,80,6,Benign,0.0056 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56985,80,6,Benign,0.0037 seconds,0.999933660030365
192.168.100.51,192.168.100.50,56986,80,6,Benign,0.0045 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56987,80,6,Benign,0.0045 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56989,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56988,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56990,80,6,Benign,0.0036 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56991,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56993,80,6,Benign,0.0036 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,56992,80,6,Benign,0.0036 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56994,80,6,Benign,0.0036 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,56995,80,6,Benign,0.0037 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,56997,80,6,Benign,0.0045 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56998,80,6,Benign,0.0038 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,56999,80,6,Benign,0.0036 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57000,80,6,Benign,0.0045 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57001,80,6,Benign,0.0037 seconds,0.9998747110366821
192.168.100.51,192.168.100.50,57002,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,56996,80,6,Benign,0.0041 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,57004,80,6,Benign,0.0040 seconds,0.9998971223831177
192.168.100.51,192.168.100.50,57003,80,6,Benign,0.0036 seconds,0.9999087452888489
192.168.100.51,192.168.100.50,57005,80,6,Benign,0.0044 seconds,0.9999197125434875
192.168.100.50,192.168.100.51,80,57005,6,Benign,0.0043 seconds,0.9999040961265564
192.168.100.51,192.168.100.50,57006,80,6,Benign,0.0037 seconds,0.9999123811721802
192.168.100.51,192.168.100.50,57007,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57008,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57009,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57011,80,6,Benign,0.0041 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57010,80,6,Benign,0.0038 seconds,0.999933660030365
192.168.100.51,192.168.100.50,57012,80,6,Benign,0.0046 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,57013,80,6,Benign,0.0040 seconds,0.9999366402626038
192.168.100.51,192.168.100.50,57014,80,6,Benign,0.0038 seconds,0.9999372363090515
192.168.100.51,192.168.100.50,57015,80,6,Benign,0.0054 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57016,80,6,Benign,0.0043 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57018,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,57017,80,6,Benign,0.0042 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,57019,80,6,Benign,0.0036 seconds,0.9999366402626038
192.168.100.51,192.168.100.50,57020,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57021,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57023,80,6,Benign,0.0037 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57022,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,57024,80,6,Benign,0.0036 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57025,80,6,Benign,0.0038 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57026,80,6,Benign,0.0041 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57027,80,6,Benign,0.0039 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,57029,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57030,80,6,Benign,0.0037 seconds,0.9998658299446106
192.168.100.51,192.168.100.50,57031,80,6,Benign,0.0036 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57032,80,6,Benign,0.0036 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57028,80,6,Benign,0.0037 seconds,0.9999176859855652
192.168.100.51,192.168.100.50,57034,80,6,Benign,0.0054 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57035,80,6,Benign,0.0037 seconds,0.9998758435249329
192.168.100.51,192.168.100.50,57036,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57033,80,6,Benign,0.0037 seconds,0.9999470710754395
192.168.100.51,192.168.100.50,57037,80,6,Benign,0.0065 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,57038,80,6,Benign,0.0037 seconds,0.9999105930328369
192.168.100.51,192.168.100.50,57039,80,6,Benign,0.0037 seconds,0.9999348521232605
192.168.100.51,192.168.100.50,57041,80,6,Benign,0.0043 seconds,0.9998558163642883
192.168.100.51,192.168.100.50,57040,80,6,Benign,0.0039 seconds,0.999933660030365
192.168.100.51,192.168.100.50,57042,80,6,Benign,0.0038 seconds,0.9999403357505798
192.168.100.50,192.168.100.51,80,57042,6,Benign,0.0037 seconds,0.9999040961265564
192.168.100.51,192.168.100.50,57043,80,6,Benign,0.0038 seconds,0.9999348521232605
