src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,54512,1296,6,Benign,0.3414 seconds,1.0
192.168.100.51,192.168.100.50,54861,1046,6,Benign,0.3841 seconds,1.0
192.168.100.51,192.168.100.50,54862,12265,6,Benign,0.3954 seconds,1.0
192.168.100.51,192.168.100.50,55096,714,6,Benign,0.3859 seconds,1.0
192.168.100.51,192.168.100.50,58460,80,6,Benign,0.4610 seconds,1.0
192.168.100.51,192.168.100.50,55501,705,6,Benign,0.3546 seconds,1.0
192.168.100.51,192.168.100.50,55511,111,6,Benign,0.5143 seconds,1.0
192.168.100.51,192.168.100.50,56508,8011,6,Benign,0.4559 seconds,1.0
192.168.100.51,192.168.100.50,57209,5101,6,Benign,0.3824 seconds,1.0
192.168.100.51,192.168.100.50,57503,6881,6,Benign,0.4773 seconds,1.0
192.168.100.51,192.168.100.50,57526,80,6,Benign,0.5583 seconds,1.0
192.168.100.51,192.168.100.50,57532,111,6,Benign,0.3152 seconds,1.0
192.168.100.51,192.168.100.50,57912,1521,6,Benign,0.6619 seconds,1.0
192.168.100.51,192.168.100.50,58252,2557,6,Benign,0.5239 seconds,1.0
192.168.100.51,192.168.100.50,58253,5414,6,Benign,0.6122 seconds,1.0
192.168.100.51,192.168.100.50,58438,1087,6,Benign,0.6223 seconds,1.0
192.168.100.51,192.168.100.50,58524,993,6,Benign,0.6168 seconds,1.0
192.168.100.51,192.168.100.50,58860,2007,6,Benign,0.3967 seconds,1.0
192.168.100.51,192.168.100.50,59073,5902,6,Benign,0.4070 seconds,1.0
192.168.100.51,192.168.100.50,59287,32780,6,Benign,0.3979 seconds,1.0
192.168.100.51,192.168.100.50,59534,2170,6,Benign,0.3705 seconds,1.0
192.168.100.51,192.168.100.50,60318,6004,6,Benign,0.4356 seconds,1.0
192.168.100.51,192.168.100.50,61792,64680,6,Benign,0.4016 seconds,1.0
192.168.100.51,192.168.100.50,61793,64680,6,Benign,0.3909 seconds,1.0
192.168.100.51,192.168.100.50,62130,4998,6,Benign,0.3921 seconds,1.0
192.168.100.51,192.168.100.50,62408,515,6,Benign,0.4518 seconds,1.0
192.168.100.51,192.168.100.50,62409,14238,6,Benign,0.5577 seconds,1.0
192.168.100.51,192.168.100.50,62725,24444,6,Benign,0.4738 seconds,1.0
192.168.100.51,192.168.100.50,63067,993,6,Benign,0.4167 seconds,1.0
192.168.100.51,192.168.100.50,63410,6510,6,Benign,0.5498 seconds,1.0
192.168.100.51,192.168.100.50,63605,20222,6,Benign,0.5894 seconds,1.0
192.168.100.51,192.168.100.50,64115,32779,6,Benign,0.3718 seconds,1.0
