src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,51564,80,6,DoS,0.0336 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51565,80,6,DoS,0.0232 seconds,0.9859601259231567,0.9859601259231567,0.0008673900156281888,0.0021534166298806667,0.006932102143764496,0.004086928442120552
192.168.100.51,192.168.100.50,51570,80,6,DoS,0.0202 seconds,0.997170627117157,0.997170627117157,0.00013432787091005594,0.00010620353714330122,0.0024807092268019915,0.00010812628170242533
192.168.100.51,192.168.100.50,51571,80,6,DoS,0.0292 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51572,80,6,DoS,0.0202 seconds,0.9929106831550598,0.9929106831550598,0.001318911905400455,0.000560042739380151,0.0032979559618979692,0.0019123335368931293
192.168.100.51,192.168.100.50,51574,80,6,DoS,0.0120 seconds,0.9973018169403076,0.9973018169403076,0.0006360221304930747,0.000421562057454139,0.0012113548582419753,0.00042919378029182553
192.168.100.51,192.168.100.50,51576,80,6,DoS,0.0185 seconds,0.9761666655540466,0.9761666655540466,0.00014049936726223677,0.00013575264893006533,0.023415042087435722,0.00014203436148818582
192.168.100.50,192.168.100.51,80,51578,6,DoS,0.0284 seconds,0.9993714690208435,0.9993714690208435,0.00029066327260807157,0.0001659255794947967,1.3959567695565056e-05,0.00015800027176737785
192.168.100.50,192.168.100.51,80,51588,6,DoS,0.0218 seconds,0.9994562268257141,0.9994562268257141,2.979427154059522e-05,0.00018298957729712129,0.00023770098050590605,9.325866267317906e-05
192.168.100.51,192.168.100.50,51598,80,6,DoS,0.0240 seconds,0.9834286570549011,0.9834286570549011,0.00023608958872500807,0.0002937913523055613,0.015038243494927883,0.0010031864512711763
192.168.100.51,192.168.100.50,51600,80,6,DoS,0.0166 seconds,0.9972687363624573,0.9972687363624573,9.378161485074088e-05,9.06132408999838e-05,0.0024452037177979946,0.00010164958075620234
192.168.100.51,192.168.100.50,51601,80,6,DoS,0.0187 seconds,0.9884796738624573,0.9884796738624573,0.0008696065051481128,0.0008167557534761727,0.005736576858907938,0.00409737229347229
192.168.100.51,192.168.100.50,51602,80,6,DoS,0.0300 seconds,0.9884796738624573,0.9884796738624573,0.0008696065051481128,0.0008167557534761727,0.005736576858907938,0.00409737229347229
192.168.100.51,192.168.100.50,51616,80,6,DoS,0.0318 seconds,0.9884061813354492,0.9884061813354492,0.0015531914541497827,0.000974490656517446,0.005738541483879089,0.0033275156747549772
192.168.100.51,192.168.100.50,51618,80,6,DoS,0.0403 seconds,0.9967309236526489,0.9967309236526489,0.00011224600893910974,0.00010845401993719861,0.0029266350902616978,0.00012166307715233415
192.168.100.51,192.168.100.50,51619,80,6,DoS,0.0519 seconds,0.9871547222137451,0.9871547222137451,0.0008684409549459815,0.002156025730073452,0.005728887859731913,0.0040918802842497826
192.168.100.51,192.168.100.50,51620,80,6,DoS,0.0400 seconds,0.9958353042602539,0.9958353042602539,0.0006215185858309269,0.00034388716449029744,0.002025068271905184,0.0011742442147806287
192.168.100.51,192.168.100.50,51622,80,6,DoS,0.0174 seconds,0.9981752634048462,0.9981752634048462,0.00014347521937452257,0.00016317504923790693,0.0009608978289179504,0.0005571806104853749
192.168.100.51,192.168.100.50,51626,80,6,DoS,0.0247 seconds,0.9875155687332153,0.9875155687332153,0.0009595680166967213,0.0009081291500478983,0.006095634773373604,0.004521246533840895
192.168.100.50,192.168.100.51,80,51637,6,DoS,0.0192 seconds,0.999515175819397,0.999515175819397,3.011122316820547e-05,0.00018015016394201666,0.00022683681163471192,4.769244696944952e-05
192.168.100.51,192.168.100.50,51638,80,6,DoS,0.0294 seconds,0.9871397614479065,0.9871397614479065,0.0008694549323990941,0.0021585430949926376,0.0057355742901563644,0.00409665796905756
192.168.100.51,192.168.100.50,51639,80,6,DoS,0.0233 seconds,0.9871547222137451,0.9871547222137451,0.0008684409549459815,0.002156025730073452,0.005728887859731913,0.0040918802842497826
192.168.100.51,192.168.100.50,51655,80,6,DoS,0.0272 seconds,0.9878151416778564,0.9878151416778564,0.0021622199565172195,0.0009727578144520521,0.005728335119783878,0.0033215987496078014
192.168.100.51,192.168.100.50,51662,80,6,DoS,0.0315 seconds,0.9977768063545227,0.9977768063545227,0.0001019333431031555,0.00044250430073589087,0.00015472699305973947,0.001524070161394775
192.168.100.51,192.168.100.50,51672,80,6,DoS,0.0172 seconds,0.9994400143623352,0.9994400143623352,0.00010929746349574998,0.00015736056957393885,0.00011671939864754677,0.0001765263150446117
192.168.100.51,192.168.100.50,51679,80,6,DoS,0.0223 seconds,0.9995515942573547,0.9995515942573547,0.00012013437662972137,0.00010642889537848532,9.165597293758765e-05,0.0001302132586715743
192.168.100.51,192.168.100.50,51680,80,6,DoS,0.0334 seconds,0.9932839870452881,0.9932839870452881,0.0016298540867865086,0.000978143303655088,0.000768032856285572,0.0033399881795048714
192.168.100.51,192.168.100.50,51678,80,6,DoS,0.0355 seconds,0.9108562469482422,0.9108562469482422,0.000173773049027659,0.0004921610234305263,0.08768054097890854,0.0007973502506501973
192.168.100.51,192.168.100.50,51685,80,6,DoS,0.0244 seconds,0.9902787804603577,0.9902787804603577,0.001556134084239602,0.0009106702636927366,0.003920570947229862,0.003333820030093193
192.168.100.51,192.168.100.50,51686,80,6,DoS,0.0189 seconds,0.9968512654304504,0.9968512654304504,0.00042362656677141786,0.00029208860360085964,0.0014356565661728382,0.000997372204437852
192.168.100.51,192.168.100.50,51690,80,6,DoS,0.0283 seconds,0.9958036541938782,0.9958036541938782,0.0006222341908141971,0.0005344656528905034,0.0018641105853021145,0.0011755952145904303
192.168.100.51,192.168.100.50,51714,80,6,DoS,0.0164 seconds,0.9980727434158325,0.9980727434158325,9.433390368940309e-05,0.00040951426490209997,0.0008379041100852191,0.0005854720366187394
192.168.100.50,192.168.100.51,80,51714,6,DoS,0.0307 seconds,0.9997816681861877,0.9997816681861877,3.573323192540556e-05,0.00011679169983835891,9.775063517736271e-06,5.5984761274885386e-05
192.168.100.51,192.168.100.50,51715,80,6,DoS,0.0302 seconds,0.9970895648002625,0.9970895648002625,0.0004857181047555059,0.0005313843139447272,0.0012972867116332054,0.0005961043061688542
192.168.100.51,192.168.100.50,51716,80,6,DoS,0.0248 seconds,0.9869491457939148,0.9869491457939148,0.0008682601037435234,0.0021555768325924873,0.00593592319637537,0.004091028124094009
192.168.100.51,192.168.100.50,51717,80,6,DoS,0.0280 seconds,0.9976685643196106,0.9976685643196106,0.0006540620233863592,0.000421717093558982,0.0008263365598395467,0.0004293516103643924
192.168.100.51,192.168.100.50,51718,80,6,DoS,0.0454 seconds,0.989930272102356,0.989930272102356,0.0021668500266969204,0.0009748407755978405,0.003599280957132578,0.00332871126011014
192.168.100.50,192.168.100.51,80,51718,6,DoS,0.0385 seconds,0.9997397065162659,0.9997397065162659,5.2992421842645854e-05,0.0001298422721447423,1.1743137292796746e-05,6.569232209585607e-05
192.168.100.51,192.168.100.50,51719,80,6,DoS,0.0391 seconds,0.9963232278823853,0.9963232278823853,0.0006113005219958723,0.0005495912628248334,0.0013071271823719144,0.001208866131491959
192.168.100.51,192.168.100.50,51720,80,6,DoS,0.0156 seconds,0.9965999722480774,0.9965999722480774,0.0006026411429047585,0.00035412481520324945,0.0012340147513896227,0.001209201873280108
192.168.100.51,192.168.100.50,51702,80,6,DoS,0.0175 seconds,0.989424467086792,0.989424467086792,0.0009602871723473072,0.000974342692643404,0.0041162120178341866,0.004524634685367346
192.168.100.51,192.168.100.50,51721,80,6,DoS,0.0169 seconds,0.9974306225776672,0.9974306225776672,0.0003356176021043211,0.0004308277275413275,0.0008552505169063807,0.0009476362029090524
192.168.100.51,192.168.100.50,51722,80,6,DoS,0.0129 seconds,0.9891393780708313,0.9891393780708313,0.000870186893735081,0.002160360338166356,0.003730003023520112,0.004100106656551361
192.168.100.51,192.168.100.50,51723,80,6,DoS,0.0217 seconds,0.9894893765449524,0.9894893765449524,0.0009603501530364156,0.0009088697261177003,0.004116481635719538,0.004524931311607361
192.168.100.51,192.168.100.50,51724,80,6,DoS,0.0308 seconds,0.9964051246643066,0.9964051246643066,0.0006025233305990696,0.0005496364319697022,0.0012337735388427973,0.0012089655501767993
192.168.100.51,192.168.100.50,51725,80,6,DoS,0.0262 seconds,0.9964691400527954,0.9964691400527954,0.001107602845877409,0.0005310536944307387,0.0012964796042069793,0.0005957334069535136
192.168.100.51,192.168.100.50,51726,80,6,DoS,0.0208 seconds,0.9962825179100037,0.9962825179100037,0.0007330949301831424,0.0003540120378602296,0.0014215672854334116,0.0012088167713955045
192.168.100.51,192.168.100.50,51727,80,6,DoS,0.0315 seconds,0.9964773058891296,0.9964773058891296,0.0006219192873686552,0.0003441088483668864,0.001381800277158618,0.0011750012636184692
192.168.100.51,192.168.100.50,51728,80,6,DoS,0.0140 seconds,0.9888162612915039,0.9888162612915039,0.0008699026657268405,0.002159654628485441,0.004055410623550415,0.004098767414689064
192.168.100.51,192.168.100.50,51730,80,6,DoS,0.0204 seconds,0.9962179064750671,0.9962179064750671,0.0006024101166985929,0.0005495331715792418,0.0014214750844985247,0.0012087383074685931
192.168.100.51,192.168.100.50,51731,80,6,DoS,0.0186 seconds,0.9962825179100037,0.9962825179100037,0.0007330949301831424,0.0003540120378602296,0.0014215672854334116,0.0012088167713955045
192.168.100.51,192.168.100.50,51732,80,6,DoS,0.0160 seconds,0.9870570302009583,0.9870570302009583,0.0009591224952600896,0.0009077074937522411,0.00655710743740201,0.004519147332757711
192.168.100.51,192.168.100.50,51739,80,6,DoS,0.0182 seconds,0.9995410442352295,0.9995410442352295,0.00012583023635670543,0.00015803371206857264,2.321216743439436e-05,0.00015186291420832276
192.168.100.50,192.168.100.51,80,51744,6,DoS,0.0209 seconds,0.9995306730270386,0.9995306730270386,0.00033639578032307327,6.246210978133604e-05,1.0482629477337468e-05,6.003721136949025e-05
192.168.100.51,192.168.100.50,51744,80,6,BruteForce,0.0185 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,51729,80,6,DoS,0.0262 seconds,0.9645994305610657,0.9645994305610657,6.429417408071458e-05,0.00024312312598340213,0.03416942432522774,0.0009237894555553794
192.168.100.51,192.168.100.50,51752,80,6,DoS,0.0264 seconds,0.9848750233650208,0.9848750233650208,0.00013267154281493276,0.00010489399573998526,0.014780628494918346,0.00010679303522920236
192.168.100.50,192.168.100.51,80,51754,6,DoS,0.0198 seconds,0.9994720816612244,0.9994720816612244,0.0003363760479260236,6.24584499746561e-05,1.048201465891907e-05,0.00011863975669257343
192.168.100.50,192.168.100.51,80,51760,6,DoS,0.0321 seconds,0.999536395072937,0.999536395072937,0.0003363977011758834,5.668883022735827e-05,1.0482689503987785e-05,6.003755333949812e-05
192.168.100.51,192.168.100.50,51761,80,6,DoS,0.0224 seconds,0.9869491457939148,0.9869491457939148,0.0008682601037435234,0.0021555768325924873,0.00593592319637537,0.004091028124094009
192.168.100.51,192.168.100.50,51747,80,6,DoS,0.0151 seconds,0.9868436455726624,0.9868436455726624,0.0007979490328580141,0.001835786970332265,0.00785199087113142,0.0026707130018621683
192.168.100.51,192.168.100.50,51762,80,6,DoS,0.0126 seconds,0.9974744915962219,0.9974744915962219,0.00032426411053165793,0.0004162533732596785,0.0013179206289350986,0.00046695099445059896
192.168.100.51,192.168.100.50,51763,80,6,DoS,0.0163 seconds,0.9958353042602539,0.9958353042602539,0.0006215185858309269,0.00034388716449029744,0.002025068271905184,0.0011742442147806287
192.168.100.51,192.168.100.50,51765,80,6,DoS,0.0139 seconds,0.9983775615692139,0.9983775615692139,0.00039057485992088914,0.0002518293331377208,0.0007236296078190207,0.00025638853549025953
192.168.100.51,192.168.100.50,51764,80,6,DoS,0.0217 seconds,0.9958353042602539,0.9958353042602539,0.0006215185858309269,0.00034388716449029744,0.002025068271905184,0.0011742442147806287
192.168.100.51,192.168.100.50,51767,80,6,DoS,0.0193 seconds,0.9980833530426025,0.9980833530426025,0.00040409210487268865,0.00028717354871332645,0.0009330908069387078,0.0002923721040133387
192.168.100.51,192.168.100.50,51766,80,6,DoS,0.0188 seconds,0.9958353042602539,0.9958353042602539,0.0006215185858309269,0.00034388716449029744,0.002025068271905184,0.0011742442147806287
192.168.100.51,192.168.100.50,51768,80,6,DoS,0.0180 seconds,0.9956222176551819,0.9956222176551819,0.0007326090708374977,0.0003537774027790874,0.0020833092276006937,0.0012080156011506915
192.168.100.51,192.168.100.50,51769,80,6,DoS,0.0150 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51770,80,6,DoS,0.0169 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51771,80,6,DoS,0.0234 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51773,80,6,DoS,0.0218 seconds,0.9986400008201599,0.9986400008201599,0.00025940421619452536,0.00022499225451610982,0.0006465131882578135,0.0002290653792442754
192.168.100.51,192.168.100.50,51772,80,6,DoS,0.0168 seconds,0.9958689212799072,0.9958689212799072,0.0006021990557201207,0.0003538650635164231,0.001966722309589386,0.0012083149049431086
192.168.100.51,192.168.100.50,51774,80,6,DoS,0.0274 seconds,0.9929106831550598,0.9929106831550598,0.001318911905400455,0.000560042739380151,0.0032979559618979692,0.0019123335368931293
192.168.100.51,192.168.100.50,51775,80,6,DoS,0.0153 seconds,0.9878151416778564,0.9878151416778564,0.0021622199565172195,0.0009727578144520521,0.005728335119783878,0.0033215987496078014
192.168.100.51,192.168.100.50,51776,80,6,DoS,0.0146 seconds,0.9955379962921143,0.9955379962921143,0.0007467303075827658,0.00036059654667042196,0.002123466692864895,0.0012313004117459059
192.168.100.51,192.168.100.50,51777,80,6,DoS,0.0244 seconds,0.9878151416778564,0.9878151416778564,0.0021622199565172195,0.0009727578144520521,0.005728335119783878,0.0033215987496078014
192.168.100.51,192.168.100.50,51778,80,6,DoS,0.0250 seconds,0.9961676001548767,0.9961676001548767,0.0005719377077184618,0.0003164539812132716,0.0018635208252817392,0.001080570393241942
192.168.100.51,192.168.100.50,51786,80,6,DoS,0.0144 seconds,0.9984754920005798,0.9984754920005798,4.8702844651415944e-05,6.8595094489865e-05,0.0013373384717851877,6.983682396821678e-05
192.168.100.51,192.168.100.50,51787,80,6,DoS,0.0211 seconds,0.9984740614891052,0.9984740614891052,5.0053055019816384e-05,6.85949926264584e-05,0.0013373366091400385,6.983672210481018e-05
192.168.100.51,192.168.100.50,51789,80,6,DoS,0.0420 seconds,0.9977013468742371,0.9977013468742371,0.00011561049177544191,0.000443102529970929,6.10356146353297e-05,0.0016789325745776296
192.168.100.51,192.168.100.50,51798,80,6,DoS,0.0267 seconds,0.9872341752052307,0.9872341752052307,0.0009581613703630865,0.0009721857495605946,0.006320748012512922,0.004514618311077356
192.168.100.51,192.168.100.50,51800,80,6,DoS,0.0300 seconds,0.9972687363624573,0.9972687363624573,9.378161485074088e-05,9.06132408999838e-05,0.0024452037177979946,0.00010164958075620234
192.168.100.51,192.168.100.50,51801,80,6,DoS,0.0252 seconds,0.9878973960876465,0.9878973960876465,0.0009130741818808019,0.0008641280583105981,0.006023319438099861,0.00430217944085598
192.168.100.51,192.168.100.50,51811,80,6,DoS,0.0202 seconds,0.9877430200576782,0.9877430200576782,0.0010262172436341643,0.0009738368098624051,0.005734691396355629,0.004522288218140602
192.168.100.51,192.168.100.50,51813,80,6,DoS,0.0179 seconds,0.9970124959945679,0.9970124959945679,0.0004856805899180472,0.0005313432775437832,0.0013744232710450888,0.0005960582639090717
192.168.100.51,192.168.100.50,51837,80,6,DoS,0.0161 seconds,0.9997751116752625,0.9997751116752625,6.026534265402006e-06,0.00020460691303014755,4.540541340247728e-06,9.667080121289473e-06
192.168.100.51,192.168.100.50,51844,80,6,DoS,0.0186 seconds,0.9959405660629272,0.9959405660629272,0.0010970949660986662,0.0005008124862797558,0.0018997418228536844,0.0005618089926429093
192.168.100.51,192.168.100.50,51851,80,6,DoS,0.0138 seconds,0.974277913570404,0.974277913570404,0.00010652941273292527,0.00011559710401343182,0.025379085913300514,0.00012094616977265105
