src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,49402,80,6,DoS,0.9667 seconds,0.5664444444444444,0.5664444444444444,0.0751111111111111,0.04677777777777777,0.05611111111111112,0.25555555555555554
192.168.100.51,192.168.100.50,49451,80,6,DoS,0.6092 seconds,0.7623888888888889,0.7623888888888889,0.09083333333333334,0.02944444444444444,0.03622222222222222,0.08111111111111112
192.168.100.51,192.168.100.50,49455,80,6,DoS,0.6481 seconds,0.6706111111111112,0.6706111111111112,0.0976111111111111,0.06744444444444443,0.025666666666666667,0.13866666666666666
192.168.100.51,192.168.100.50,49494,80,6,DoS,0.5079 seconds,0.6097777777777778,0.6097777777777778,0.07511111111111111,0.04677777777777777,0.05944444444444445,0.20888888888888887
192.168.100.51,192.168.100.50,49495,80,6,DoS,0.6990 seconds,0.5897777777777778,0.5897777777777778,0.10177777777777779,0.050111111111111106,0.05611111111111112,0.20222222222222222
192.168.100.51,192.168.100.50,49567,80,6,DoS,0.5608 seconds,0.6345000000000001,0.6345000000000001,0.1426111111111111,0.04344444444444444,0.05722222222222222,0.12222222222222223
192.168.100.51,192.168.100.50,49588,80,6,DoS,0.5431 seconds,0.5347777777777777,0.5347777777777777,0.020666666666666667,0.03988888888888889,0.06911111111111111,0.33555555555555555
192.168.100.51,192.168.100.50,49589,80,6,DoS,0.5065 seconds,0.6145,0.6145,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49602,80,6,DoS,0.5391 seconds,0.6564444444444445,0.6564444444444445,0.05177777777777778,0.06744444444444443,0.025666666666666667,0.19866666666666666
192.168.100.51,192.168.100.50,49619,80,6,DoS,0.5008 seconds,0.6145,0.6145,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49613,80,6,DoS,0.6138 seconds,0.5231633986928105,0.5231633986928105,0.031111111111111107,0.06011111111111111,0.09700000000000002,0.2886143790849673
192.168.100.51,192.168.100.50,49620,80,6,DoS,0.7297 seconds,0.5464444444444445,0.5464444444444445,0.06177777777777777,0.04677777777777777,0.05611111111111112,0.28888888888888886
192.168.100.51,192.168.100.50,49623,80,6,DoS,0.5733 seconds,0.6145,0.6145,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49625,80,6,DoS,1.0194 seconds,0.5920000000000001,0.5920000000000001,0.12177777777777778,0.04344444444444444,0.053888888888888896,0.18888888888888888
192.168.100.51,192.168.100.50,49624,80,6,DoS,0.5733 seconds,0.5597777777777778,0.5597777777777778,0.06844444444444443,0.04677777777777777,0.05611111111111112,0.26888888888888884
192.168.100.51,192.168.100.50,49642,80,6,DoS,0.7210 seconds,0.6295000000000001,0.6295000000000001,0.14594444444444443,0.04344444444444444,0.04555555555555556,0.13555555555555557
192.168.100.51,192.168.100.50,49639,80,6,DoS,0.4910 seconds,0.6561666666666668,0.6561666666666668,0.12483333333333334,0.04677777777777777,0.043333333333333335,0.12888888888888891
192.168.100.51,192.168.100.50,49658,80,6,DoS,0.9140 seconds,0.6478333333333334,0.6478333333333334,0.10483333333333333,0.04677777777777777,0.051666666666666666,0.1488888888888889
192.168.100.51,192.168.100.50,49661,80,6,DoS,0.8035 seconds,0.5597777777777778,0.5597777777777778,0.06844444444444443,0.04677777777777777,0.05611111111111112,0.26888888888888884
192.168.100.51,192.168.100.50,49670,80,6,DoS,0.5213 seconds,0.7564285714285715,0.7564285714285715,0.03333333333333333,0.17357142857142857,0.014444444444444444,0.02222222222222222
192.168.100.51,192.168.100.50,49672,80,6,DoS,0.5634 seconds,0.6186666666666667,0.6186666666666667,0.09511111111111112,0.04677777777777777,0.05722222222222222,0.18222222222222223
192.168.100.51,192.168.100.50,49673,80,6,DoS,0.5462 seconds,0.5864444444444444,0.5864444444444444,0.09511111111111112,0.04677777777777777,0.05611111111111112,0.21555555555555553
192.168.100.51,192.168.100.50,49691,80,6,DoS,0.5137 seconds,0.6145,0.6145,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49731,80,6,DoS,0.5343 seconds,0.5797777777777778,0.5797777777777778,0.0751111111111111,0.04677777777777777,0.05611111111111112,0.2422222222222222
192.168.100.51,192.168.100.50,49732,80,6,DoS,1.0280 seconds,0.6078333333333334,0.6078333333333334,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.15555555555555556
192.168.100.51,192.168.100.50,49719,80,6,DoS,1.2088 seconds,0.5461633986928105,0.5461633986928105,0.015555555555555553,0.07366666666666666,0.18899999999999997,0.17561437908496733
192.168.100.51,192.168.100.50,49734,80,6,DoS,1.1864 seconds,0.5964444444444444,0.5964444444444444,0.10844444444444444,0.04344444444444444,0.05611111111111112,0.19555555555555554
192.168.100.51,192.168.100.50,49738,80,6,DoS,0.5787 seconds,0.6478333333333334,0.6478333333333334,0.10483333333333333,0.04677777777777777,0.051666666666666666,0.1488888888888889
192.168.100.51,192.168.100.50,49802,80,6,DoS,0.4781 seconds,0.6361666666666668,0.6361666666666668,0.14927777777777776,0.04344444444444444,0.04888888888888889,0.12222222222222223
192.168.100.51,192.168.100.50,49803,80,6,DoS,0.8185 seconds,0.5936666666666667,0.5936666666666667,0.12177777777777778,0.04344444444444444,0.04555555555555556,0.19555555555555554
192.168.100.51,192.168.100.50,49831,80,6,DoS,0.5495 seconds,0.6345000000000001,0.6345000000000001,0.1426111111111111,0.04344444444444444,0.05722222222222222,0.12222222222222223
192.168.100.51,192.168.100.50,49934,80,6,DoS,0.5449 seconds,0.5414444444444445,0.5414444444444445,0.03733333333333333,0.040111111111111104,0.10555555555555556,0.2755555555555555
192.168.100.51,192.168.100.50,49917,80,6,DoS,0.6620 seconds,0.6356111111111111,0.6356111111111111,0.11816666666666667,0.042333333333333334,0.075,0.12888888888888891
192.168.100.51,192.168.100.50,49935,80,6,DoS,0.8282 seconds,0.5897777777777778,0.5897777777777778,0.10177777777777779,0.050111111111111106,0.05611111111111112,0.20222222222222222
192.168.100.51,192.168.100.50,49937,80,6,DoS,0.5342 seconds,0.6078333333333334,0.6078333333333334,0.14594444444444443,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49936,80,6,DoS,0.8059 seconds,0.5397777777777778,0.5397777777777778,0.04511111111111111,0.04122222222222222,0.05833333333333335,0.31555555555555553
192.168.100.51,192.168.100.50,49938,80,6,DoS,0.8508 seconds,0.5164444444444444,0.5164444444444444,0.022333333333333334,0.03877777777777778,0.1068888888888889,0.31555555555555553
192.168.100.51,192.168.100.50,49948,80,6,DoS,0.9190 seconds,0.6037777777777779,0.6037777777777779,0.021777777777777778,0.07722222222222222,0.05722222222222222,0.24
192.168.100.51,192.168.100.50,49949,80,6,DoS,0.7898 seconds,0.6144999999999999,0.6144999999999999,0.13927777777777778,0.04344444444444444,0.053888888888888896,0.1488888888888889
192.168.100.51,192.168.100.50,49951,80,6,DoS,0.6384 seconds,0.734888888888889,0.734888888888889,0.03333333333333333,0.04788888888888889,0.04388888888888889,0.14
192.168.100.51,192.168.100.50,49952,80,6,DoS,0.6502 seconds,0.5464444444444445,0.5464444444444445,0.06177777777777777,0.05122222222222222,0.05833333333333335,0.2822222222222222
192.168.100.51,192.168.100.50,49940,80,6,DoS,0.6364 seconds,0.5104444444444445,0.5104444444444445,0.031111111111111107,0.12033333333333332,0.16788888888888887,0.17022222222222225
192.168.100.51,192.168.100.50,49953,80,6,DoS,1.0447 seconds,0.592,0.592,0.11511111111111111,0.04344444444444444,0.053888888888888896,0.19555555555555554
192.168.100.51,192.168.100.50,49954,80,6,DoS,0.7085 seconds,0.5864444444444444,0.5864444444444444,0.09511111111111112,0.04677777777777777,0.05611111111111112,0.21555555555555553
192.168.100.51,192.168.100.50,49955,80,6,DoS,0.5497 seconds,0.5986666666666668,0.5986666666666668,0.12844444444444444,0.04344444444444444,0.053888888888888896,0.17555555555555558
192.168.100.51,192.168.100.50,50215,80,6,DoS,0.6272 seconds,0.6478333333333334,0.6478333333333334,0.11150000000000002,0.04677777777777777,0.051666666666666666,0.14222222222222225
192.168.100.51,192.168.100.50,50214,80,6,DoS,1.1736 seconds,0.6545000000000001,0.6545000000000001,0.11816666666666667,0.04677777777777777,0.051666666666666666,0.12888888888888891
192.168.100.51,192.168.100.50,50216,80,6,DoS,0.8334 seconds,0.5897777777777778,0.5897777777777778,0.10177777777777779,0.050111111111111106,0.05611111111111112,0.20222222222222222
