src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence,Prob_DoS,Prob_PortScan,Prob_BruteForce,Prob_WebAttack,Prob_Bot
192.168.100.51,192.168.100.50,56872,80,6,DoS,0.0126 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56864,80,6,DoS,0.0138 seconds,0.8312838673591614,0.8312838673591614,0.0057891011238098145,0.16162621974945068,0.00018906196055468172,0.0011116276727989316
192.168.100.51,192.168.100.50,58282,80,6,BruteForce,0.0136 seconds,0.6565741896629333,0.34078964591026306,0.002311571966856718,0.6565741896629333,9.139296889770776e-05,0.0002331605355720967
192.168.100.51,192.168.100.50,58524,80,6,DoS,0.0079 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,59270,80,6,DoS,0.0118 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,59268,80,6,DoS,0.0105 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58914,80,6,DoS,0.0083 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56871,80,6,DoS,0.0098 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,56870,80,6,DoS,0.0131 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,57453,80,6,DoS,0.0082 seconds,0.6434568166732788,0.6434568166732788,0.009570828638970852,0.3447902500629425,0.00034429130028001964,0.0018377978121861815
192.168.100.51,192.168.100.50,59137,80,6,DoS,0.0105 seconds,0.7982456684112549,0.7982456684112549,0.0066857002675533295,0.19355635344982147,0.00022847131185699254,0.0012837933609262109
192.168.100.51,192.168.100.50,58762,80,6,DoS,0.0152 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,58361,80,6,DoS,0.0134 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,56875,80,6,DoS,0.0086 seconds,0.6424517631530762,0.6424517631530762,0.007567874621599913,0.34780168533325195,0.00034375354880467057,0.0018349273595958948
192.168.100.51,192.168.100.50,57762,80,6,DoS,0.0080 seconds,0.9999816417694092,0.9999816417694092,4.7351131797768176e-06,8.970724593382329e-06,1.5018845260783564e-06,3.0584726573579246e-06
