src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,62805,80,6,Benign,0.7383 seconds,1.0
192.168.100.51,192.168.100.50,62806,80,6,Benign,0.7155 seconds,1.0
192.168.100.51,192.168.100.50,62807,80,6,Benign,0.8378 seconds,1.0
192.168.100.51,192.168.100.50,62813,80,6,Benign,0.5858 seconds,1.0
192.168.100.51,192.168.100.50,62815,80,6,Benign,0.6390 seconds,1.0
192.168.100.51,192.168.100.50,62819,80,6,Benign,0.5702 seconds,1.0
192.168.100.51,192.168.100.50,62826,80,6,Benign,0.5979 seconds,1.0
192.168.100.51,192.168.100.50,62828,80,6,Benign,0.5422 seconds,1.0
192.168.100.51,192.168.100.50,62830,80,6,Benign,0.6635 seconds,1.0
192.168.100.51,192.168.100.50,62849,80,6,Benign,0.6468 seconds,1.0
192.168.100.51,192.168.100.50,62852,80,6,Benign,0.7093 seconds,1.0
192.168.100.51,192.168.100.50,62853,80,6,Benign,0.7551 seconds,1.0
192.168.100.51,192.168.100.50,62855,80,6,Benign,0.8007 seconds,1.0
192.168.100.51,192.168.100.50,62858,80,6,Benign,0.7642 seconds,1.0
192.168.100.51,192.168.100.50,62866,80,6,Benign,0.6785 seconds,1.0
192.168.100.51,192.168.100.50,62867,80,6,Benign,0.8485 seconds,1.0
192.168.100.51,192.168.100.50,62869,80,6,Benign,0.5271 seconds,1.0
192.168.100.51,192.168.100.50,62870,80,6,Benign,0.5596 seconds,1.0
192.168.100.51,192.168.100.50,62872,80,6,Benign,0.6291 seconds,1.0
192.168.100.51,192.168.100.50,62874,80,6,Benign,0.6036 seconds,1.0
192.168.100.51,192.168.100.50,62880,80,6,Benign,0.5875 seconds,1.0
192.168.100.51,192.168.100.50,62889,80,6,Benign,0.6460 seconds,1.0
192.168.100.51,192.168.100.50,62892,80,6,Benign,0.6072 seconds,1.0
192.168.100.51,192.168.100.50,62893,80,6,Benign,0.6292 seconds,1.0
192.168.100.51,192.168.100.50,62896,80,6,Benign,0.5891 seconds,1.0
192.168.100.51,192.168.100.50,62897,80,6,Benign,0.6205 seconds,1.0
192.168.100.51,192.168.100.50,62899,80,6,Benign,0.8351 seconds,1.0
192.168.100.51,192.168.100.50,62902,80,6,Benign,0.5774 seconds,1.0
192.168.100.51,192.168.100.50,62904,80,6,Benign,0.5438 seconds,1.0
192.168.100.51,192.168.100.50,62905,80,6,Benign,0.5686 seconds,1.0
192.168.100.51,192.168.100.50,62921,80,6,Benign,0.7040 seconds,1.0
192.168.100.51,192.168.100.50,62924,80,6,Benign,0.7101 seconds,1.0
192.168.100.51,192.168.100.50,62926,80,6,Benign,0.5072 seconds,1.0
192.168.100.51,192.168.100.50,62928,80,6,Benign,0.5522 seconds,1.0
192.168.100.51,192.168.100.50,62930,80,6,Benign,0.6599 seconds,1.0
192.168.100.51,192.168.100.50,62936,80,6,Benign,0.6278 seconds,1.0
192.168.100.51,192.168.100.50,62940,80,6,Benign,0.7561 seconds,1.0
192.168.100.51,192.168.100.50,62919,80,6,Benign,0.6334 seconds,1.0
192.168.100.51,192.168.100.50,62933,80,6,Benign,0.7654 seconds,1.0
192.168.100.51,192.168.100.50,62934,80,6,Benign,0.7454 seconds,1.0
192.168.100.51,192.168.100.50,62937,80,6,Benign,0.6736 seconds,1.0
192.168.100.51,192.168.100.50,62935,80,6,Benign,0.7763 seconds,1.0
192.168.100.51,192.168.100.50,62938,80,6,Benign,0.6693 seconds,1.0
192.168.100.51,192.168.100.50,62939,80,6,Benign,0.6644 seconds,1.0
192.168.100.51,192.168.100.50,62941,80,6,Benign,0.6617 seconds,1.0
192.168.100.51,192.168.100.50,62943,80,6,Benign,0.6887 seconds,1.0
192.168.100.51,192.168.100.50,62947,80,6,Benign,0.6979 seconds,1.0
192.168.100.51,192.168.100.50,62946,80,6,Benign,0.8076 seconds,1.0
192.168.100.51,192.168.100.50,62948,80,6,Benign,0.6044 seconds,1.0
192.168.100.51,192.168.100.50,62949,80,6,Benign,0.6769 seconds,1.0
192.168.100.51,192.168.100.50,62950,80,6,Benign,0.5495 seconds,1.0
192.168.100.51,192.168.100.50,62953,80,6,Benign,0.5502 seconds,1.0
192.168.100.51,192.168.100.50,62955,80,6,Benign,0.5597 seconds,1.0
192.168.100.51,192.168.100.50,62956,80,6,Benign,0.5191 seconds,1.0
192.168.100.51,192.168.100.50,62957,80,6,Benign,0.5492 seconds,1.0
192.168.100.51,192.168.100.50,62958,80,6,Benign,0.5478 seconds,1.0
192.168.100.51,192.168.100.50,62959,80,6,Benign,0.6033 seconds,1.0
192.168.100.51,192.168.100.50,62960,80,6,Benign,0.6361 seconds,1.0
192.168.100.51,192.168.100.50,62961,80,6,Benign,0.6725 seconds,1.0
192.168.100.51,192.168.100.50,62962,80,6,Benign,0.7228 seconds,1.0
192.168.100.51,192.168.100.50,62963,80,6,Benign,0.7128 seconds,1.0
192.168.100.51,192.168.100.50,62964,80,6,Benign,0.6743 seconds,1.0
192.168.100.51,192.168.100.50,62965,80,6,Benign,0.6382 seconds,1.0
192.168.100.51,192.168.100.50,62966,80,6,Benign,0.6198 seconds,1.0
192.168.100.51,192.168.100.50,62968,80,6,Benign,0.6525 seconds,1.0
192.168.100.51,192.168.100.50,62969,80,6,Benign,0.5231 seconds,1.0
192.168.100.51,192.168.100.50,62970,80,6,Benign,0.5757 seconds,1.0
192.168.100.51,192.168.100.50,62971,80,6,Benign,0.5390 seconds,1.0
192.168.100.51,192.168.100.50,62972,80,6,Benign,0.5045 seconds,1.0
192.168.100.51,192.168.100.50,62974,80,6,Benign,0.5892 seconds,1.0
192.168.100.51,192.168.100.50,62975,80,6,Benign,0.5179 seconds,1.0
192.168.100.51,192.168.100.50,62976,80,6,Benign,0.5569 seconds,1.0
192.168.100.51,192.168.100.50,62977,80,6,Benign,0.5334 seconds,1.0
192.168.100.51,192.168.100.50,62979,80,6,Benign,0.5583 seconds,1.0
192.168.100.51,192.168.100.50,62980,80,6,Benign,0.6203 seconds,1.0
192.168.100.51,192.168.100.50,62981,80,6,Benign,0.5654 seconds,1.0
192.168.100.51,192.168.100.50,62982,80,6,Benign,0.5352 seconds,1.0
192.168.100.51,192.168.100.50,62984,80,6,Benign,0.7249 seconds,1.0
192.168.100.51,192.168.100.50,62985,80,6,Benign,0.6056 seconds,1.0
192.168.100.51,192.168.100.50,62986,80,6,Benign,0.6841 seconds,1.0
192.168.100.51,192.168.100.50,62987,80,6,Benign,0.6931 seconds,1.0
192.168.100.51,192.168.100.50,62994,80,6,Benign,0.5697 seconds,1.0
192.168.100.51,192.168.100.50,62995,80,6,Benign,0.5683 seconds,1.0
192.168.100.51,192.168.100.50,63009,80,6,Benign,0.6832 seconds,1.0
192.168.100.51,192.168.100.50,63010,80,6,Benign,0.7497 seconds,1.0
192.168.100.51,192.168.100.50,63021,80,6,Benign,0.6695 seconds,1.0
192.168.100.51,192.168.100.50,63023,80,6,Benign,0.8166 seconds,1.0
192.168.100.51,192.168.100.50,63025,80,6,Benign,0.6366 seconds,1.0
192.168.100.51,192.168.100.50,63026,80,6,Benign,0.4589 seconds,1.0
192.168.100.51,192.168.100.50,63027,80,6,Benign,0.6043 seconds,1.0
192.168.100.51,192.168.100.50,63029,80,6,Benign,0.5200 seconds,1.0
192.168.100.51,192.168.100.50,63031,80,6,Benign,0.5799 seconds,1.0
192.168.100.51,192.168.100.50,63030,80,6,Benign,0.7091 seconds,1.0
192.168.100.51,192.168.100.50,63043,80,6,Benign,0.6843 seconds,1.0
192.168.100.51,192.168.100.50,63048,80,6,Benign,0.7923 seconds,1.0
192.168.100.51,192.168.100.50,63049,80,6,Benign,0.7700 seconds,1.0
192.168.100.51,192.168.100.50,63053,80,6,Benign,0.6400 seconds,1.0
192.168.100.51,192.168.100.50,63054,80,6,Benign,0.6319 seconds,1.0
192.168.100.51,192.168.100.50,63055,80,6,Benign,0.6237 seconds,1.0
192.168.100.51,192.168.100.50,63063,80,6,Benign,0.4496 seconds,1.0
192.168.100.51,192.168.100.50,63058,80,6,Benign,0.6675 seconds,1.0
192.168.100.51,192.168.100.50,63065,80,6,Benign,0.7690 seconds,1.0
192.168.100.51,192.168.100.50,63087,80,6,Benign,0.8970 seconds,1.0
192.168.100.51,192.168.100.50,62996,80,6,Benign,0.9104 seconds,1.0
192.168.100.51,192.168.100.50,62997,80,6,Benign,0.7781 seconds,1.0
192.168.100.51,192.168.100.50,62999,80,6,Benign,0.5814 seconds,1.0
192.168.100.51,192.168.100.50,63007,80,6,Benign,0.5507 seconds,1.0
192.168.100.51,192.168.100.50,63019,80,6,Benign,0.6008 seconds,1.0
192.168.100.51,192.168.100.50,63050,80,6,Benign,0.6360 seconds,1.0
192.168.100.51,192.168.100.50,63056,80,6,Benign,0.6261 seconds,1.0
192.168.100.51,192.168.100.50,63057,80,6,Benign,0.7055 seconds,1.0
192.168.100.51,192.168.100.50,63059,80,6,Benign,0.7390 seconds,1.0
192.168.100.51,192.168.100.50,63061,80,6,Benign,0.6260 seconds,1.0
192.168.100.51,192.168.100.50,63062,80,6,Benign,0.7163 seconds,1.0
192.168.100.51,192.168.100.50,63066,80,6,Benign,0.6886 seconds,1.0
192.168.100.51,192.168.100.50,63067,80,6,Benign,0.7173 seconds,1.0
192.168.100.51,192.168.100.50,63068,80,6,Benign,0.6618 seconds,1.0
192.168.100.51,192.168.100.50,63070,80,6,Benign,0.7195 seconds,1.0
192.168.100.51,192.168.100.50,63069,80,6,Benign,0.8088 seconds,1.0
192.168.100.51,192.168.100.50,63075,80,6,Benign,0.7187 seconds,1.0
192.168.100.51,192.168.100.50,63071,80,6,Benign,0.7992 seconds,1.0
192.168.100.51,192.168.100.50,63078,80,6,Benign,0.7119 seconds,1.0
192.168.100.51,192.168.100.50,63077,80,6,Benign,0.7704 seconds,1.0
192.168.100.51,192.168.100.50,63079,80,6,Benign,0.7354 seconds,1.0
192.168.100.51,192.168.100.50,63080,80,6,Benign,0.7293 seconds,1.0
192.168.100.51,192.168.100.50,63081,80,6,Benign,0.8104 seconds,1.0
192.168.100.51,192.168.100.50,63082,80,6,Benign,0.7416 seconds,1.0
192.168.100.51,192.168.100.50,63083,80,6,Benign,0.6843 seconds,1.0
192.168.100.51,192.168.100.50,63084,80,6,Benign,0.6408 seconds,1.0
192.168.100.51,192.168.100.50,63086,80,6,Benign,0.5677 seconds,1.0
192.168.100.51,192.168.100.50,63085,80,6,Benign,0.6360 seconds,1.0
192.168.100.51,192.168.100.50,63089,80,6,Benign,0.6676 seconds,1.0
192.168.100.51,192.168.100.50,63088,80,6,Benign,0.7151 seconds,1.0
192.168.100.51,192.168.100.50,63092,80,6,Benign,0.7427 seconds,1.0
192.168.100.51,192.168.100.50,63093,80,6,Benign,0.6703 seconds,1.0
192.168.100.51,192.168.100.50,63094,80,6,Benign,0.7017 seconds,1.0
192.168.100.51,192.168.100.50,63095,80,6,Benign,0.9370 seconds,1.0
192.168.100.51,192.168.100.50,63096,80,6,Benign,0.7159 seconds,1.0
192.168.100.51,192.168.100.50,63097,80,6,Benign,0.8180 seconds,1.0
192.168.100.51,192.168.100.50,63099,80,6,Benign,0.7997 seconds,1.0
192.168.100.51,192.168.100.50,63100,80,6,Benign,0.6466 seconds,1.0
192.168.100.51,192.168.100.50,63101,80,6,Benign,0.6011 seconds,1.0
192.168.100.51,192.168.100.50,63102,80,6,Benign,0.5159 seconds,1.0
192.168.100.51,192.168.100.50,63103,80,6,Benign,0.6826 seconds,1.0
192.168.100.51,192.168.100.50,63104,80,6,Benign,0.5285 seconds,1.0
192.168.100.51,192.168.100.50,63106,80,6,Benign,0.5791 seconds,1.0
192.168.100.51,192.168.100.50,63105,80,6,Benign,0.7163 seconds,1.0
192.168.100.51,192.168.100.50,63107,80,6,Benign,0.8416 seconds,1.0
192.168.100.51,192.168.100.50,63108,80,6,Benign,0.8354 seconds,1.0
192.168.100.51,192.168.100.50,63109,80,6,Benign,0.5590 seconds,1.0
192.168.100.51,192.168.100.50,63110,80,6,Benign,0.5511 seconds,1.0
192.168.100.51,192.168.100.50,63111,80,6,Benign,0.6290 seconds,1.0
192.168.100.51,192.168.100.50,63113,80,6,Benign,0.6199 seconds,1.0
192.168.100.51,192.168.100.50,63117,80,6,Benign,0.6478 seconds,1.0
192.168.100.51,192.168.100.50,63118,80,6,Benign,0.6986 seconds,1.0
192.168.100.51,192.168.100.50,63119,80,6,Benign,0.7404 seconds,1.0
192.168.100.51,192.168.100.50,63120,80,6,Benign,0.7474 seconds,1.0
192.168.100.51,192.168.100.50,63121,80,6,Benign,0.5703 seconds,1.0
192.168.100.51,192.168.100.50,63122,80,6,Benign,0.6814 seconds,1.0
192.168.100.51,192.168.100.50,63123,80,6,Benign,0.5630 seconds,1.0
192.168.100.51,192.168.100.50,63124,80,6,Benign,0.5050 seconds,1.0
192.168.100.51,192.168.100.50,63126,80,6,Benign,0.7005 seconds,1.0
192.168.100.51,192.168.100.50,63127,80,6,Benign,0.5817 seconds,1.0
192.168.100.51,192.168.100.50,63129,80,6,Benign,0.6086 seconds,1.0
192.168.100.51,192.168.100.50,63128,80,6,Benign,0.7052 seconds,1.0
192.168.100.51,192.168.100.50,63130,80,6,Benign,0.6959 seconds,1.0
192.168.100.51,192.168.100.50,63131,80,6,Benign,0.7976 seconds,1.0
192.168.100.51,192.168.100.50,63133,80,6,Benign,0.6112 seconds,1.0
192.168.100.51,192.168.100.50,63134,80,6,Benign,0.7315 seconds,1.0
192.168.100.51,192.168.100.50,63135,80,6,Benign,0.5553 seconds,1.0
192.168.100.51,192.168.100.50,63136,80,6,Benign,0.5538 seconds,1.0
192.168.100.51,192.168.100.50,63137,80,6,Benign,0.6591 seconds,1.0
192.168.100.51,192.168.100.50,63138,80,6,Benign,0.4521 seconds,1.0
192.168.100.51,192.168.100.50,63140,80,6,Benign,0.5074 seconds,1.0
192.168.100.51,192.168.100.50,63139,80,6,Benign,0.5716 seconds,1.0
192.168.100.51,192.168.100.50,63141,80,6,Benign,0.5410 seconds,1.0
192.168.100.51,192.168.100.50,63142,80,6,Benign,0.8112 seconds,1.0
192.168.100.51,192.168.100.50,63144,80,6,Benign,0.6584 seconds,1.0
192.168.100.51,192.168.100.50,63146,80,6,Benign,0.7827 seconds,1.0
192.168.100.51,192.168.100.50,63148,80,6,Benign,0.6847 seconds,1.0
