src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.53,192.168.100.50,56477,80,6,Benign,0.3127 seconds,1.0
192.168.100.53,192.168.100.50,53572,80,6,Benign,0.3537 seconds,1.0
192.168.100.53,192.168.100.50,53570,80,6,Benign,0.3101 seconds,1.0
192.168.100.53,192.168.100.50,52872,80,6,DoS,0.2847 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.50,20.189.173.5,34854,443,6,Benign,0.3009 seconds,1.0
192.168.100.53,192.168.100.50,53826,80,6,Benign,0.2388 seconds,1.0
192.168.100.53,192.168.100.50,56180,80,6,Benign,0.3129 seconds,1.0
192.168.100.53,192.168.100.50,56641,80,6,Benign,0.3893 seconds,1.0
192.168.100.53,192.168.100.50,55875,80,6,Benign,0.3874 seconds,1.0
192.168.100.53,192.168.100.50,55772,80,6,Benign,0.2367 seconds,1.0
192.168.100.53,192.168.100.50,56476,80,6,Benign,0.3009 seconds,1.0
192.168.100.53,192.168.100.50,57149,80,6,Benign,0.2500 seconds,1.0
192.168.100.50,192.168.100.53,80,57381,6,Benign,0.3174 seconds,1.0
192.168.100.53,192.168.100.50,52965,80,6,Benign,0.2486 seconds,1.0
192.168.100.53,192.168.100.50,52964,80,6,Benign,0.2409 seconds,1.0
192.168.100.53,192.168.100.50,56347,80,6,Benign,0.3179 seconds,1.0
192.168.100.53,192.168.100.50,55888,80,6,Benign,0.2352 seconds,1.0
192.168.100.53,192.168.100.50,55787,80,6,DoS,0.2814 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,60003,80,6,Benign,0.3558 seconds,1.0
192.168.100.49,224.0.0.251,5353,5353,17,Benign,0.3401 seconds,1.0
192.168.100.53,192.168.100.50,56935,80,6,Benign,0.4237 seconds,1.0
192.168.100.53,192.168.100.50,56834,80,6,Benign,0.3557 seconds,1.0
192.168.100.53,192.168.100.50,56833,80,6,Benign,0.2538 seconds,1.0
192.168.100.53,192.168.100.50,56704,80,6,Benign,0.2334 seconds,0.6484938656569078
192.168.100.53,192.168.100.50,56703,80,6,DoS,0.4966 seconds,1.0,1.0,0.0,0.0,0.0,0.0
192.168.100.53,192.168.100.50,49751,80,6,Benign,0.4123 seconds,1.0
192.168.100.53,192.168.100.50,56408,80,6,Benign,0.4891 seconds,1.0
192.168.100.53,192.168.100.50,49752,80,6,Benign,0.5273 seconds,1.0
192.168.100.53,192.168.100.50,49754,80,6,Benign,0.3182 seconds,1.0
192.168.100.53,192.168.100.50,49765,80,6,Benign,0.4327 seconds,1.0
192.168.100.53,192.168.100.50,55976,80,6,Benign,0.4869 seconds,1.0
192.168.100.53,192.168.100.50,49755,80,6,Benign,0.4709 seconds,1.0
192.168.100.53,192.168.100.50,55884,80,6,Benign,0.4508 seconds,1.0
192.168.100.53,192.168.100.50,49756,80,6,Benign,0.3788 seconds,1.0
192.168.100.53,192.168.100.50,49766,80,6,Benign,0.3154 seconds,1.0
192.168.100.53,192.168.100.50,49767,80,6,Benign,0.3176 seconds,1.0
192.168.100.53,192.168.100.50,49770,80,6,Benign,0.4668 seconds,1.0
192.168.100.53,192.168.100.50,49771,80,6,Benign,0.4813 seconds,1.0
192.168.100.53,192.168.100.50,49772,80,6,Benign,0.4501 seconds,1.0
192.168.100.53,192.168.100.50,49773,80,6,Benign,0.4435 seconds,1.0
192.168.100.53,192.168.100.50,49775,80,6,Benign,0.4641 seconds,1.0
192.168.100.53,192.168.100.50,49776,80,6,Benign,0.4139 seconds,1.0
192.168.100.53,192.168.100.50,49777,80,6,Benign,0.4159 seconds,1.0
192.168.100.53,192.168.100.50,49778,80,6,Benign,0.4401 seconds,1.0
192.168.100.53,192.168.100.50,49779,80,6,Benign,0.4736 seconds,1.0
192.168.100.53,192.168.100.50,49780,80,6,Benign,0.4118 seconds,1.0
192.168.100.53,192.168.100.50,49781,80,6,Benign,0.4365 seconds,1.0
192.168.100.53,192.168.100.50,49783,80,6,Benign,0.4113 seconds,1.0
192.168.100.53,192.168.100.50,49807,80,6,Benign,0.4270 seconds,1.0
192.168.100.53,192.168.100.50,49784,80,6,Benign,0.4660 seconds,1.0
192.168.100.53,192.168.100.50,49809,80,6,Benign,0.4400 seconds,1.0
192.168.100.53,192.168.100.50,49808,80,6,Benign,0.4780 seconds,1.0
192.168.100.53,192.168.100.50,49810,80,6,Benign,0.4604 seconds,1.0
192.168.100.53,192.168.100.50,49811,80,6,Benign,0.4572 seconds,1.0
192.168.100.53,192.168.100.50,49816,80,6,Benign,0.6161 seconds,1.0
192.168.100.53,192.168.100.50,49815,80,6,Benign,0.6773 seconds,1.0
192.168.100.53,192.168.100.50,49817,80,6,Benign,0.6713 seconds,1.0
192.168.100.53,192.168.100.50,49818,80,6,Benign,0.7021 seconds,1.0
192.168.100.53,192.168.100.50,49864,80,6,Benign,0.5058 seconds,1.0
192.168.100.53,192.168.100.50,49880,80,6,Benign,0.4139 seconds,1.0
192.168.100.53,192.168.100.50,49896,80,6,Benign,0.4646 seconds,1.0
