src_ip,dst_ip,src_port,dst_port,protocol,Prediction,Prediction_Time,Confidence
192.168.100.51,192.168.100.50,62702,52848,6,Benign,0.2679 seconds,1.0
192.168.100.51,192.168.100.50,62766,3871,6,Benign,0.2375 seconds,1.0
192.168.100.51,192.168.100.50,63368,7627,6,Benign,0.2526 seconds,1.0
192.168.100.51,192.168.100.50,63371,27000,6,Benign,0.2608 seconds,1.0
192.168.100.51,192.168.100.50,63372,19780,6,Benign,0.2727 seconds,1.0
192.168.100.51,192.168.100.50,63924,25735,6,Benign,0.2401 seconds,1.0
192.168.100.51,192.168.100.50,63925,9207,6,Benign,0.2590 seconds,1.0
192.168.100.51,192.168.100.50,64335,2323,6,Benign,0.2673 seconds,1.0
192.168.100.51,192.168.100.50,64717,2800,6,Benign,0.2471 seconds,1.0
192.168.100.51,192.168.100.50,64866,5033,6,Benign,0.2488 seconds,1.0
192.168.100.51,192.168.100.50,64867,1030,6,Benign,0.2449 seconds,1.0
192.168.100.51,192.168.100.50,64868,16012,6,Benign,0.2971 seconds,1.0
192.168.100.51,192.168.100.50,49156,1580,6,Benign,0.2387 seconds,1.0
192.168.100.51,192.168.100.50,49490,199,6,Benign,0.2612 seconds,1.0
192.168.100.51,192.168.100.50,49981,23502,6,Benign,0.2522 seconds,1.0
192.168.100.51,192.168.100.50,50547,3389,6,Benign,0.2700 seconds,1.0
192.168.100.51,192.168.100.50,50976,1010,6,Benign,0.2611 seconds,1.0
192.168.100.51,192.168.100.50,50978,1721,6,Benign,0.2398 seconds,1.0
192.168.100.51,192.168.100.50,50986,646,6,Benign,0.2488 seconds,1.0
192.168.100.51,192.168.100.50,51751,139,6,Benign,0.2545 seconds,1.0
192.168.100.51,192.168.100.50,51752,554,6,Benign,0.2541 seconds,1.0
192.168.100.51,192.168.100.50,52046,903,6,Benign,0.2396 seconds,1.0
192.168.100.51,192.168.100.50,52303,3003,6,Benign,0.2519 seconds,1.0
192.168.100.51,192.168.100.50,52956,14441,6,Benign,0.2657 seconds,1.0
192.168.100.51,192.168.100.50,52957,5877,6,Benign,0.2499 seconds,1.0
192.168.100.51,192.168.100.50,53142,3324,6,Benign,0.2551 seconds,1.0
192.168.100.51,192.168.100.50,53837,85,6,Benign,0.2618 seconds,1.0
192.168.100.51,192.168.100.50,54103,3389,6,Benign,0.2592 seconds,1.0
192.168.100.51,192.168.100.50,54334,8084,6,Benign,0.2499 seconds,1.0
192.168.100.51,192.168.100.50,54693,4900,6,Benign,0.2646 seconds,1.0
192.168.100.51,192.168.100.50,54694,49158,6,Benign,0.2736 seconds,1.0
192.168.100.51,192.168.100.50,55072,2041,6,Benign,0.2410 seconds,1.0
192.168.100.51,192.168.100.50,55265,8888,6,Benign,0.2408 seconds,1.0
192.168.100.51,192.168.100.50,55266,3389,6,Benign,0.2644 seconds,1.0
192.168.100.51,192.168.100.50,55267,256,6,Benign,0.2602 seconds,1.0
192.168.100.51,192.168.100.50,55498,1296,6,Benign,0.2486 seconds,1.0
192.168.100.51,192.168.100.50,55499,4111,6,Benign,0.2302 seconds,1.0
192.168.100.51,192.168.100.50,55933,49160,6,Benign,0.2823 seconds,1.0
192.168.100.50,192.168.100.51,6006,56662,6,Benign,0.2426 seconds,1.0
192.168.100.51,192.168.100.50,57321,32778,6,Benign,0.2474 seconds,1.0
192.168.100.51,192.168.100.50,57898,25,6,Benign,0.2603 seconds,1.0
192.168.100.51,192.168.100.50,58193,2701,6,Benign,0.2744 seconds,1.0
192.168.100.51,192.168.100.50,59000,406,6,Benign,0.2459 seconds,1.0
192.168.100.51,192.168.100.50,59001,4445,6,Benign,0.2583 seconds,1.0
192.168.100.51,192.168.100.50,59176,32780,6,Benign,0.2506 seconds,1.0
192.168.100.51,192.168.100.50,59113,21,6,Benign,0.4347 seconds,1.0
192.168.100.51,192.168.100.50,59113,21,6,Benign,0.2687 seconds,1.0
192.168.100.51,192.168.100.50,59523,5987,6,Benign,0.3048 seconds,1.0
192.168.100.51,192.168.100.50,60245,110,6,Benign,0.2506 seconds,1.0
192.168.100.51,192.168.100.50,60635,50500,6,Benign,0.2730 seconds,1.0
192.168.100.51,192.168.100.50,60636,49999,6,Benign,0.2453 seconds,1.0
192.168.100.51,192.168.100.50,62324,7999,6,Benign,0.2678 seconds,1.0
192.168.100.51,192.168.100.50,62325,617,6,Benign,0.2501 seconds,1.0
192.168.100.51,192.168.100.50,62514,3389,6,Benign,0.2582 seconds,1.0
192.168.100.51,192.168.100.50,62515,25,6,Benign,0.2473 seconds,1.0
192.168.100.51,192.168.100.50,62752,6547,6,Benign,0.2531 seconds,1.0
192.168.100.51,192.168.100.50,62762,3527,6,Benign,0.2606 seconds,1.0
192.168.100.51,192.168.100.50,63107,6789,6,Benign,0.2585 seconds,1.0
192.168.100.51,192.168.100.50,63805,44443,6,Benign,0.2577 seconds,1.0
192.168.100.50,192.168.100.51,89,64093,6,Benign,0.2704 seconds,1.0
192.168.100.51,192.168.100.50,64566,25,6,Benign,0.2437 seconds,1.0
192.168.100.51,192.168.100.50,64759,1039,6,Benign,0.2474 seconds,1.0
192.168.100.51,192.168.100.50,65037,1075,6,Benign,0.2705 seconds,1.0
192.168.100.51,192.168.100.50,65361,8022,6,Benign,0.2584 seconds,1.0
192.168.100.51,192.168.100.50,49210,445,6,Benign,0.2406 seconds,1.0
192.168.100.51,192.168.100.50,49211,995,6,Benign,0.2766 seconds,1.0
192.168.100.51,192.168.100.50,49440,1081,6,Benign,0.2712 seconds,1.0
192.168.100.51,192.168.100.50,49879,8081,6,Benign,0.2520 seconds,1.0
192.168.100.51,192.168.100.50,50136,1755,6,Benign,0.2344 seconds,1.0
192.168.100.51,192.168.100.50,50142,27352,6,Benign,0.2491 seconds,1.0
192.168.100.51,192.168.100.50,50352,32778,6,Benign,0.2659 seconds,1.0
192.168.100.51,192.168.100.50,51076,668,6,Benign,0.2495 seconds,1.0
192.168.100.51,192.168.100.50,51290,135,6,Benign,0.2503 seconds,1.0
192.168.100.51,192.168.100.50,51654,1040,6,Benign,0.2483 seconds,1.0
192.168.100.51,192.168.100.50,52014,8701,6,Benign,0.2801 seconds,1.0
192.168.100.51,192.168.100.50,52928,1087,6,Benign,0.2406 seconds,1.0
192.168.100.51,192.168.100.50,53415,2718,6,Benign,0.2472 seconds,1.0
192.168.100.51,192.168.100.50,53471,143,6,Benign,0.2468 seconds,1.0
192.168.100.51,192.168.100.50,53891,4125,6,Benign,0.2663 seconds,1.0
192.168.100.51,192.168.100.50,53892,1666,6,Benign,0.2565 seconds,1.0
192.168.100.51,192.168.100.50,54164,10626,6,Benign,0.2316 seconds,1.0
192.168.100.51,192.168.100.50,54165,1024,6,Benign,0.2702 seconds,1.0
192.168.100.51,192.168.100.50,54519,32771,6,Benign,0.2574 seconds,1.0
192.168.100.51,192.168.100.50,54520,32771,6,Benign,0.2548 seconds,1.0
192.168.100.51,192.168.100.50,54521,1723,6,Benign,0.2738 seconds,1.0
192.168.100.51,192.168.100.50,55085,1761,6,Benign,0.2656 seconds,1.0
192.168.100.51,192.168.100.50,56031,1149,6,Benign,0.2506 seconds,1.0
192.168.100.51,192.168.100.50,56813,1185,6,Benign,0.2379 seconds,1.0
192.168.100.51,192.168.100.50,57605,110,6,Benign,0.2935 seconds,1.0
192.168.100.51,192.168.100.50,57606,993,6,Benign,0.2436 seconds,1.0
192.168.100.51,192.168.100.50,57607,143,6,Benign,0.2431 seconds,1.0
192.168.100.51,192.168.100.50,57943,13456,6,Benign,0.2401 seconds,1.0
192.168.100.51,192.168.100.50,58246,777,6,Benign,0.2763 seconds,1.0
192.168.100.51,192.168.100.50,58260,50001,6,Benign,0.2495 seconds,1.0
192.168.100.51,192.168.100.50,58272,4900,6,Benign,0.2355 seconds,1.0
192.168.100.51,192.168.100.50,59501,37,6,Benign,0.2687 seconds,1.0
192.168.100.51,192.168.100.50,59701,3389,6,Benign,0.2489 seconds,1.0
192.168.100.51,192.168.100.50,60439,61900,6,Benign,0.2410 seconds,1.0
192.168.100.51,192.168.100.50,60440,1085,6,Benign,0.2410 seconds,1.0
192.168.100.51,192.168.100.50,60716,587,6,Benign,0.3967 seconds,1.0
192.168.100.51,192.168.100.50,61063,1137,6,Benign,0.3232 seconds,1.0
192.168.100.51,192.168.100.50,61064,1105,6,Benign,0.2689 seconds,1.0
192.168.100.51,192.168.100.50,61743,427,6,Benign,0.2658 seconds,1.0
192.168.100.50,192.168.100.51,722,62338,6,Benign,0.2480 seconds,1.0
192.168.100.51,192.168.100.50,62569,1247,6,Benign,0.2384 seconds,1.0
192.168.100.51,192.168.100.50,62869,1720,6,Benign,0.2872 seconds,1.0
192.168.100.51,192.168.100.50,63252,10003,6,Benign,0.2514 seconds,1.0
192.168.100.51,192.168.100.50,63872,256,6,Benign,0.2420 seconds,1.0
192.168.100.51,192.168.100.50,64029,26,6,Benign,0.2693 seconds,1.0
192.168.100.51,192.168.100.50,64633,6106,6,Benign,0.2526 seconds,1.0
192.168.100.51,192.168.100.50,65165,1641,6,Benign,0.2563 seconds,1.0
192.168.100.51,192.168.100.50,65535,32771,6,Benign,0.2474 seconds,1.0
192.168.100.51,192.168.100.50,49159,9090,6,Benign,0.2440 seconds,1.0
192.168.100.51,192.168.100.50,49498,2288,6,Benign,0.2636 seconds,1.0
192.168.100.51,192.168.100.50,49854,199,6,Benign,0.2354 seconds,1.0
192.168.100.51,192.168.100.50,49951,9101,6,Benign,0.2570 seconds,1.0
192.168.100.51,192.168.100.50,50831,1044,6,Benign,0.2521 seconds,1.0
192.168.100.51,192.168.100.50,50881,7920,6,Benign,0.2740 seconds,1.0
192.168.100.51,192.168.100.50,51523,1009,6,Benign,0.2593 seconds,1.0
192.168.100.51,192.168.100.50,52547,6969,6,Benign,0.2679 seconds,1.0
192.168.100.51,192.168.100.50,52928,1038,6,Benign,0.2643 seconds,1.0
192.168.100.51,192.168.100.50,53129,25,6,Benign,0.2329 seconds,1.0
192.168.100.51,192.168.100.50,53130,256,6,Benign,0.2529 seconds,1.0
192.168.100.51,192.168.100.50,53131,3306,6,Benign,0.2463 seconds,1.0
192.168.100.51,192.168.100.50,54137,16080,6,Benign,0.2757 seconds,1.0
192.168.100.51,192.168.100.50,54333,55555,6,Benign,0.2502 seconds,1.0
192.168.100.51,192.168.100.50,54700,8200,6,Benign,0.2437 seconds,1.0
192.168.100.51,192.168.100.50,55382,6009,6,Benign,0.2492 seconds,1.0
192.168.100.51,192.168.100.50,55389,443,6,Benign,0.2519 seconds,1.0
192.168.100.51,192.168.100.50,55390,25,6,Benign,0.2731 seconds,1.0
192.168.100.51,192.168.100.50,55391,135,6,Benign,0.2383 seconds,1.0
192.168.100.51,192.168.100.50,56033,23502,6,Benign,0.2571 seconds,1.0
192.168.100.51,192.168.100.50,56034,5080,6,Benign,0.2538 seconds,1.0
192.168.100.51,192.168.100.50,56035,10012,6,Benign,0.2338 seconds,1.0
192.168.100.51,192.168.100.50,56036,2381,6,Benign,0.2582 seconds,1.0
192.168.100.51,192.168.100.50,56396,5544,6,Benign,0.2501 seconds,1.0
192.168.100.51,192.168.100.50,57556,49176,6,Benign,0.2369 seconds,1.0
192.168.100.51,192.168.100.50,57747,32784,6,Benign,0.2629 seconds,1.0
192.168.100.51,192.168.100.50,58101,9080,6,Benign,0.2898 seconds,1.0
192.168.100.51,192.168.100.50,58500,6666,6,Benign,0.2603 seconds,1.0
192.168.100.51,192.168.100.50,58644,1723,6,Benign,0.2410 seconds,1.0
192.168.100.51,192.168.100.50,58999,5004,6,Benign,0.2629 seconds,1.0
192.168.100.51,192.168.100.50,59368,9002,6,Benign,0.2579 seconds,1.0
192.168.100.51,192.168.100.50,59374,9050,6,Benign,0.2581 seconds,1.0
192.168.100.51,192.168.100.50,59692,3306,6,Benign,0.2341 seconds,1.0
192.168.100.51,192.168.100.50,59955,6792,6,Benign,0.2503 seconds,1.0
192.168.100.51,192.168.100.50,59956,1039,6,Benign,0.2523 seconds,1.0
192.168.100.51,192.168.100.50,59957,49175,6,Benign,0.2567 seconds,1.0
192.168.100.51,192.168.100.50,60305,16016,6,Benign,0.2357 seconds,1.0
